_num,_pageUrl,title,metadata,master_image,image_thumb,image_thumb/_source
1530,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Lesbian%2C+Gay%2C+Bisexual%2C+Transgender%2C+Queer+%28LGBTQ%29&page=1&kv=23575&record=24&module=objects,George Jackson Lives,ID Number: 14304 Maker: Coalition for the Homeless; Peter Cohen Technique: offset Date Made: 1990 Place Made: United States: New York New York Measurements: 63.2 cm x 45.7 cm; 24 7/8 in x 18 in Main Subject: Housing Materials: paper (fiber product) Digitized: Y Full Text: How Can You Worship A Homeless Man On Sunday And Ignore One On Monday? They could use your prayers. More importantly they could use your help. Call the Coalition For The Homeless at 964-5900 ext. 113 to find out how. Acquisition Number: 2000-139 Copyright Status: Under copyright; used by CSPG for educational and research purposes only. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners.,http://collection-politicalgraphics.org/mxgis/?kv=36694&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=36684&style=thumbnail,
487,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Immigration&page=1&kv=24613&record=36&module=objects,George W. Bush As Serial Killer,ID Number: 16233 Maker: Sheila Pinkel Technique: computer-generated Date Made: 2000 Place Made: United States: California Los Angeles Measurements: 55.7 cm x 43 cm; 21 15/16 in x 16 15/16 in Main Subject: Capital Punishment; Politicians & Campaigns; George W. Bush Materials: paper (fiber product); laminated Digitized: Y Full Text: George W. Bush as serial killer During the five years that George W. Bush was governor of the State of Texas he presided over more executions than any other governor in the history of the United States. Acquisition Number: 2001-023 Copyright Status: Under copyright; used by CSPG with permission.,http://collection-politicalgraphics.org/mxgis/?kv=12043&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=12043&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=13011&style=thumbnail,
496,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Immigration&page=1&kv=5598&record=7&module=objects,Germany 1933-45 'A Woman's Place',ID Number: 17037 Maker: Wendell Collins Technique: silkscreen Date Made: 1963 Place Made: United States: California Los Angeles Measurements: 65.8 cm x 48 cm; 25 7/8 in x 18 7/8 in Main Subject: Venice California (North America: United States of America); Counter Culture; Viet Nam War Era Materials: cardboard Digitized: Y Full Text: Core Freedom Singers At The Ash Grove 8162 Melrose Ave. Core Dates Tuesday Aug. 20.. Aug. 27 Wednesday Aug.21..Aug.28 Thursday Aug.22..Aug. 29 Tickets Must Be Bought In Advance Two Performances 8:30 And 10:30 Admission $2.00 Acquisition Number: 2002-018 Notes: The Freedom Singers all members of SNCC were organized by Pete and Toshi Seeger. Copyright Status: Public domain.,http://collection-politicalgraphics.org/mxgis/?kv=14417&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=14417&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=14418&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=14417&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=14418&style=thumbnail,
813,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Art+and+Culture&page=1&kv=17136&record=42&module=objects,Giron Primera Derrota del Imperialismo en America,ID Number: 31852 Maker: Artist Unknown Technique: woodcut Date Made: 1968 Place Made: China (Peoples Republic): Beijing Measurements: 53.9 cm x 77.5 cm; 21 1/4 in x 30 1/2 in Main Subject: Socialism & Communism Materials: Matte paper (fiber product) Digitized: Y Full Text: [Chinese characters] 1968 Acquisition Number: 2009-215 Translation: Government of the Imperialist United States Pay Attention because you will be defeated. The people of the whole world will be sure to win.. Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=32292&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=32292&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=32293&style=thumbnail,
1346,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Black+Panther+Party&page=1&kv=177&record=14&module=objects,Give 'Em Both Barrels,ID Number: 3755 Maker: Gigi; Housewives in Dialogue Technique: offset Date Made: 1984 Place Made: West Europe: United Kingdom London Measurements: 59 cm x 42 cm; 23 1/4 in x 16 9/16 in Main Subject: Women; Labor; Racism; Immigration Materials: paper (fiber product) Digitized: Y Full Text: Black and Immigrant Women Claim Our Rights II Women Count - Count Women's Work [written on laundry] On Strike Housewives in Dialogue Announce our Second Conference Equality - Compared to what? Development - For us or against us? Peace - How when we are still hungry? Saturday 9:30-5:30 and Sunday 10-5 16-17 June 1984 Camden Centre Camden Town Hall Euston Road King's Cross London International Speakers Workshops Displays Videos Music Food Creche All Women Welcome Full access for women with disabilities Funded by the Greater London Council Conference Committee King's Cross Women's Centre 71 Tonbridge St. London WC1 837-7509 London Against Racism Acquisition Number: / Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=48850&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=4933&style=thumbnail,
413,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Mexico&page=1&kv=2259&record=6&module=objects,Give 'Em Room,ID Number: 10054 Maker: Artist Unknown Technique: offset Date Made: 1968 Place Made: United States: Illinois Chicago Measurements: 50.8 cm x 36.5 cm; 20 in x 14 3/8 in Main Subject: Political Prisoners; Labor; Capital Punishment; Viet Nam War Era Materials: paper (fiber product); wrapped corners Digitized: Y Full Text: The Five Chicago Anarchists November 11th 1887. August Spies. A. R. Parsons. Louis Lingg George Engel. Adolph Fischer. The only original photographs taken May 3rd 1887 in the County Jail by J. J. Kanberg 433 E. Division St. Chicago. On May 4 1886 at a peaceful rally protesting the wanton killing of strikers from the McCormick Works by police a bomb was exploded wounding sixty-seven cops and killing seven. Within twenty-four hours several thousand unionists were arrested and held in jail for days while the ruling class prepared its revenge. Though the State offered no evidence of direct implication in the bombing five anarchists were sentenced to death by hanging. Louis Lingg the only one that the prosection could prove ever made a bomb killed himself in his cell. The other four after appeals were denied were executed at Noon on November 11 1887. This reproduction of the five martyrs was originally sold to aid their widows and children. It is sold now to aid the only anarchist bookshop in the country the Solidarity Bookshop 745 Armitage Chicago Illinois 60614. Feb. 1968 Acquisition Number: 1998-065 Copyright Status: Public domain.,http://collection-politicalgraphics.org/mxgis/?kv=5950&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6048&style=thumbnail,
52,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Prisons+%26+Prisoners&kv=10402&record=9&page=1&kv=25856&record=36&module=objects,Go Home Yanky,"ID Number: 14778 Maker: Leonard Castellanos; Mн©chicano Art Center Technique: silkscreen Date Made: 1975 Place Made: United States: California Los Angeles Measurements: 56 cm x 71.1 cm; 22 1/16 in x 28 in Main Subject: Chicano/Latino; Viet Nam War Era Materials: paper (fiber product) Digitized: Y Full Text: [skulls and arms; text on verso] Acquisition Number: 2001-075 Notes: [text on verso:] This Ticket Admits Uno (1) Mechicano Barbecue 1975 -The State Oracle Has Declared- Saturday May 17 1975 From 4 PM On- A Day Of Feasting And Partying For The Mechicano Art Center. These Special Arrangements Are Presently In Preparation For This Special Occasion: -Two Lambs Will Be Sacrificed In A Ritual To The Moon As Dictated By Our Astrologer. - The World Renoun Arturo Cazarez Wil Secredly Prepare The Lamb And Transform It Into Delicious Barbecue To Add To This Specialty Dedicated Souls Will Prepare Delicious Frijoles Arroz[...] Come And Allow Yourself To Be Sensually Titillated By The Gastronomic Delicacies. Come And Mingle With Some Of The Weirdest And Most Beautiful People In The World. Let Your Time & Space Merge With This ""Fantastic Cosmic Noche"" Mechicano Invites You To Attend Con Todo El Corazon Mente Y Espiritu. Por Vida c/y Tickets $15.00 Each $25 A Couple This Magnamonous Event Is Taking Place In The Estate Of Maria Ellena Villaseн±or At: 1633 Fruitvale S. El Monte Calif. 91733[...] Copyright Status: Public domain.",http://collection-politicalgraphics.org/mxgis/?kv=6649&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6648&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=6524&style=thumbnail,
699,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Racism&page=1&kv=35502&record=47&module=objects,Great Society,ID Number: 39421 Maker: Ovid P. Adams Technique: offset Date Made: 1967 Measurements: 44.3 cm x 57 cm; 17 7/16 in x 22 7/16 in Main Subject: Malcolm X Materials: paper (fiber product) Digitized: Y Full Text: We Remember Malcolm Mal X Keep the Natural Uptight Њ©1967 Ovid P Adams Oid 67 Acquisition Number: 2011-048 Notes: Figure at right might be the artist Ovid P. Adams. Copyright Status: Under copyright; used by CSPG for educational and research purposes only. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners.,http://collection-politicalgraphics.org/mxgis/?kv=44673&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=44282&style=thumbnail,
844,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Art+and+Culture&page=1&kv=43251&record=30&module=objects,Greedy Politicians and Developers,ID Number: 13835 Maker: Deutsch-Polnische Gesellschaft; Lex Drewinski; J. Drewinski Technique: silkscreen Date Made: 1989 Place Made: West Europe: Germany; Berlin Measurements: 100 cm x 70 cm; 39 3/8 in x 27 9/16 in Main Subject: Germany (Europe); Religion Materials: paper (fiber product) Digitized: Y Full Text: Fн_r Eine Gemeinsame Zukunft Aus Der Vergangenheit Lernen- Nauke Na Wspн_lna Przyszlosc Czerpac Z Historii 1939-1989 Deutsch-Polnische Gesellschaft Berlin(West) e.V. Telefon 030/791 83 96 Lex & J. Drewinski Acquisition Number: 2000-125 Translation: Learn From The Past For A Common Future- Nauke Na Wspн_lna Przyszlosc Czerpac Z Historii 1939-1989 German-Polish Society Berlin(West) e.V. Telephone 030/791 83 96 Lex & J. Drewinski Notes: Ed. 250. Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=6607&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6482&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=6606&style=thumbnail,
588,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Middle+East&page=1&kv=31139&record=19&module=objects,Grunge Proof,ID Number: 15780 Maker: Peace Press; Artworks Technique: offset Date Made: 1976 Place Made: North America: United States; California Los Angeles Measurements: 56 cm x 42.9 cm; 22 1/16 in x 16 7/8 in Main Subject: Domestic Issues Materials: paper (fiber product) Digitized: Y Full Text: 4th of July 1976 Los Angeles For a bicentennial without colonies Freedom from all oppressed nations For full democracy and equality For jobs and a decent standard of living July 4th Coalition 715 S. Parkview Ave. Los Angeles Ca. 90057 (213) 387-7415 March Salazar Park 11:30 Rally Hollenbeck Park 12:30 Designed by Artworks [on signs] We want jobs Independence for Puerto Rico No More Imperialist War Racism hurts all poor & working people No somos ilegales somos trabajadores la raza unida la union have fuerza Asian Black Latin and White united we will fight support black [cut off[ stop police brutality fight all oppression free our sisters huelga UMWA Coal 73 Dead: Mine Coal Safely or Not at All We need a new form of government to help the people UAW on strike for equity Fight for survival Despierta boricua defiende [cut off] racismo [cut off] a todo a clase obrera combateolo [cut off] no layoffs minorities unite! Acquisition Number: 2001-113 Production Notes: blue and white version Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=37618&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=37425&style=thumbnail,
1229,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Chile+%28Latin+America%3A+South+America%29&page=1&kv=5710&record=3&module=objects,Guerrilla Girls Demand a Return to Traditional Values on Abortion,ID Number: 27972 Maker: Comision de Cultura Dep. Juvenil CUT; Juventudes Comunistas de Chile Technique: offset Date Made: circa 1970-1973 Place Made: Chile Measurements: 55 cm x 38.5 cm; 21 5/8 in x 15 3/16 in Main Subject: Chile (Latin America: South America) Materials: paper (fiber product) Digitized: Y Full Text: 4 A Conferencia de la Juventud Trabajadora 29-30-31 Julio 1Њ_ Agosto La llave de la cultura es de los jн_venes trabajadores Comision de Cultura Dep. Juvenil CUT Q/8577 - La Nacion Acquisition Number: 1995-056 Translation: 4th Conference of Young Workers 29-30-31 July 1th August The culture is key for young workers Youth Commission on Culture Dep CUT Q/8577 - La Nacion Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=17643&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=17643&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=17644&style=thumbnail,
549,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Chicano%2FLatino&page=1&kv=9142&record=23&module=objects,Guerrilla Warfare is the Inevitable Response to Continued Oppression and Discrimination,ID Number: 14333 Maker: Connie Jeung-Mills; Joyce Marcus; Debra DeFusco; Diane Hammer; Vandi Lindstrot; Michael Ann Meyer; Laura Zweckbronner Technique: silkscreen Date Made: 1981 Place Made: United States: California San Diego Measurements: 50.8 cm x 26.7 cm; 20 in x 10 1/2 in Main Subject: Cuba (Latin America: Caribbean and Central America); Lesbian Gay Bisexual Transgender Queer (LGBTQ) Materials: paper (fiber product) Digitized: Y Full Text: Benefit For The Cuban Lesbian Fund Produced by Lesbians for Political Action and Lesbians of Color Hundreds of Cuban women went from Cuban prisons to American detention centers. Their crime? They are lesbians. Cientos de mujeres de Cuba fueron de prisiones Cubanas ha centros de detenciн_n en Los Estados Unidos. ЊЛSu crimen? Son lesbianas. baile para mujeres el dн_a de los enamorados women's dance valentine's day 1981 Sнзbado 14 de Febrero Saturday February 14 Community Arts Bldg. 860 Third Avenue (2nd floor) 8:30 PM - ?[...] Beneficio Para Las Lesbianas Cubanas Producido por Lesbianas para Acciн_n Polн_tico y Lesbianas de Color Acquisition Number: 2001-046 Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=33483&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=33483&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=33484&style=thumbnail,
976,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Socialism+%26+Communism&page=1&kv=14792&record=9&module=objects,Guilty Of Murder,ID Number: 10940 Maker: Barbara Kruger Technique: offset Date Made: 1984 Place Made: North America: United States; New York New York Measurements: 36 cm x 58 cm; 14 3/16 in x 22 13/16 in Main Subject: Nicaragua (Latin America: Caribbean and Central America) Materials: paper (fiber product) Digitized: Y Full Text: The Nicaragua Media Project Sept. 21 - Nov. 25 1984 The New Museum of Contemporary Art 583 Broadway New York City U.S. Marines in Nicaragua (c. 1914) Acquisition Number: 1999-200 Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=28061&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=28061&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=28062&style=thumbnail,
1398,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Africa+%28Continent%29&page=1&kv=35428&record=6&module=objects,Guilty Until Proven Wealthy,"ID Number: 28612 Maker: La Raza Silkscreen Center; Linda Lucero Technique: silkscreen Date Made: 1978 Place Made: United States: California San Francisco Measurements: 72.4 cm x 57.2 cm; 28 1/2 in x 22 1/2 in Main Subject: Puerto Rico (Latin America: Caribbean and Central America) Materials: paper (fiber product) Digitized: Y Full Text: Lolita Lebrн_n ""Todos Somos Pequeн±os Solo La Patrн_a Es Grande Y Estнз Encarcelada"" ЊзQue Viva Puerto Rico Libre! (c) 1978 La Raza Silkscreen Center 3174-16th St. -S.F. 94110 Acquisition Number: 1996-132 Copyright Status: Under copyright; used by CSPG for educational and research purposes only. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners.",http://collection-politicalgraphics.org/mxgis/?kv=44965&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=44930&style=thumbnail,
951,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Angola+%28Southern+Africa%29&page=1&kv=48901&record=2&module=objects,Gun Ownership Required,ID Number: 1199 Maker: Mariona Barkus Technique: offset Date Made: 1989 Place Made: United States: California Los Angeles Measurements: 43.2 cm x 28 cm; 17 in x 11 in Main Subject: Poverty; Housing Materials: paper (fiber product) Digitized: Y Full Text: S & L Bailout Washington D.C. - The Resolution Trust Corporation was established by the U.S. Congress to reign in the Savings and Loan Industry which became notorious for reckless investments in junk bonds and speculative real estate. The RTC is trying to salvage failing Savings and Loans throughout the U.S. through reorganization selling off of insolvent institutions and their foreclosed properties and generally tidying up an industry that ran amok. Although the Bush Administration estimates costs of $93 billion to $103 billion others estimate the total bailout to run to $500 billion or more including interest paid out over the next 30 years. Illustrated History--1989 Њ© 1989 Mariona Barkus Acquisition Number: 1993-111 Copyright Status: Under copyright; used by CSPG with permission.,http://collection-politicalgraphics.org/mxgis/?kv=19784&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=19784&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=19785&style=thumbnail,
14,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Prisons+%26+Prisoners&kv=9337&record=7&page=1&kv=10437&record=11&module=objects,Harvest In Blood,ID Number: 13884 Maker: Lex Drewinski Technique: silkscreen Date Made: 1980s-1990s Place Made: West Europe: Germany; Berlin Measurements: 70 cm x 100 cm; 27 9/16 in x 39 3/8 in Main Subject: Fascism; Neo-Nazism Materials: paper (fiber product) Digitized: Y Full Text: Lex Drewinski Acquisition Number: 2000-125 Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=6618&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6492&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=6616&style=thumbnail,
1038,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Switzerland+%28Europe%29&page=1&kv=43713&record=0&module=objects,Hasta la Victoria Siempre,ID Number: 10245 Maker: Comitн© Quн©bн©cois Pour La Reconnaissance Des Droits Des Travailleurs Haitiens En Rн©publique Dominicain Inc. Technique: offset Date Made: circa 1980s Place Made: Canada: Montreal Measurements: 64 cm x 48 cm; 25 3/16 in x 18 7/8 in Main Subject: Haiti (Latin America: Caribbean and Central America); Labor Materials: paper (fiber product) Digitized: Y Full Text: Rн©publique dominicaine derriн©re les plages... l'esclavage n'y allons plus! 500 000 Haнїtiens y sont traitн©s comme des esclaves Comitн© Quн©bн©cois Pour La Reconnaissance Des Droits Des Travailleurs Haнїtiens En Rн©publique Dominicaine Inc. 2000 Alexandre De SнВve Mtl. H2L 2W4 521-0095 Acquisition Number: 1991-011 Translation: Dominican Republic Behind the beachesду_ slavery We will not go any more! 500.000 Haitians are treated like slaves Quebec Committee for the Recognition of the Rights of Haitian Workers in the Dominican Republic Inc. Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=7991&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=8176&style=thumbnail,
1431,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Housing&page=1&kv=12050&record=11&module=objects,Have You Had Your Pill Today,ID Number: 15913 Maker: Poster-Film Collective; Flypress and Badger Technique: offset Date Made: circa 1970s Place Made: United Kingdom: London Measurements: 77 cm x 51 cm; 30 5/16 in x 20 1/16 in Main Subject: Imperialism; Corporations; Poverty; Women Materials: paper (fiber product) Digitized: Y Full Text: Private Morals Public Order: The Beginnings of the Modern State The conditions that the working class worked and lived in were so bad that ill-health and early death were common. People began to rebel against these conditions. So as to maintain order and produce a healthier and more skilled workforce private philanthropists (charity workers) and the Victorian State began to intervene. Central to this intervention was the creation of the modern family using the existing middle class family as the model. They used a combination of moral legal medical and educational methods and reforms. One of the most important concerns was the crusade against infant mortality and measures were introduced which aimed to ensure the healthy upbringing of children. The wife and the mother became the central focus for these policies. In this way the state began to regulate the way that women performed unpaid work in the private world of the family in order to service and maintain the paid workforce. The poor are in desperate need of the moral guidance I shall give... Philanthropic housing The emergence of the family doctor Compulsory education The Family Economist; A Penny Monthly Magazine Devoted to the Moral Physical and Domestic Improvement of the Industrious Classes Vol. II 1849. Heaven Helps Those Who Help Themselves. He Who Waits For Dead Men's Shoes May Go For a Long Time Barefoot. He Lives Well Who Lives In Peace. The Cottage Homes of England; By thousands on her plains They are smiling o'er the silvery brook And round the hamlet fanes; Through glowing orchards forth they peep Each from its nook of leaves; And fearless there the lowly sleep As the bud beneath their caves. The free fair homes of England; Long long in hut and hall May hearts of native proof be reared To guard each hallowed wall. And green for ever he the groves And bright the flowery sod; Where first the child's glad spirit loves Its country and its God. Domesticity-Domestication Acquisition Number: / Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=14337&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=14337&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=14337&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=14338&style=thumbnail,
1035,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Labor&page=1&kv=1986&record=9&module=objects,Hazardous Waste Finalists,ID Number: 10231 Maker: THINK AGAIN Technique: offset Date Made: 1999 Place Made: North America: United States; Massachusetts Boston Measurements: 43 cm x 28 cm; 16 15/16 in x 11 in Main Subject: Housing Materials: paper (fiber product) Digitized: Y Full Text: White Blight Bulldoze The Projects Buy A Loft Drink A Starbucks Revoke Welfare Evict A Working Family Shop The Gap Step Over The Homeless Displace Queers Get A Retriever Hire A Mexican Maid Persecute Immigrants Tune The Volvo Demolish Affirmative Action Take-out Nouveau Chinese Hire More Police Glorify Gentrification & Call It Community Revitalization. Economic Boom For Whom? THINK AGAIN Acquisition Number: 1999-104 Production Notes: Light tone image Copyright Status: Under copyright; used by CSPG for educational and research purposes only. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners.,http://collection-politicalgraphics.org/mxgis/?kv=49497&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=5047&style=thumbnail,
932,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Prisons+%26+Prisoners&page=1&kv=35270&record=43&module=objects,He Who Meddles in a Quarrel Not His Own,ID Number: 38889 Maker: Wiktor Gorka Technique: offset Date Made: 1978 Place Made: Poland Measurements: 83.2 cm x 57.9 cm; 32 3/4 in x 22 13/16 in Main Subject: Poland (Europe); Art and Culture Materials: Matte paper (fiber product) Digitized: Y Full Text: Szpinak Czyni Cuda! Czeska komedia w rez. Vaclava Vorlicka Niesamowite Perypetie! Zabawne Przygody ! Wystepuja: Vladimir Mensik Jiri Sovak Mihal Kocourek Produkcja: Filmowe Studio Barrrandov W. Gorka 78 ZGG 881 A-1 S-57 9000 egz. Acquisition Number: 2011-055 Translation: Spinach does wonders Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=44666&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=44279&style=thumbnail,
530,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Chicano%2FLatino&page=1&kv=2290&record=8&module=objects,Health and Safety,"ID Number: 11095 Maker: Jeanette May; Coalition for Positive Sexuality; Salsedo Press Technique: offset Date Made: 1998 Place Made: United States: Illinois Chicago Measurements: 61 cm x 46 cm; 24 in x 18 1/8 in Main Subject: Lesbian Gay Bisexual Transgender Queer (LGBTQ); Women Materials: glossy paper (fiber product) Digitized: Y Full Text: Guess what? Some girls like other girls! For more info: Para mнзs informaciн_n: National Gay & Lesbian Youth Hotline 1-800-347-8336 Coalition for Positive Sexuality 3712 N. Broadway #191 Chicago IL 60613 (773) 604-1654 e-mail: cps@positive.org Web address: http://www.positive.org/cps Millions of girls have the hots for other girls. We call ourselves lesbian dyke gay bisexual queer or even straight. But labels aren't important -- we are! If you're not sure if you're interested in boys girls or both that's fine. Everyone has questions about their sexuality at some time or another and exploring your sexuality can be an adventure. Have fun with it! If you like girls fabulous! Falling for a girl is perfectly natural. Just remember that you have the right to love anyone. Be proud of who you are! It's true that some people are going to freak if you ""come out."" People who have a problem with us need to get over it! Tell your friends and family when you're ready. Good friends will love you just the same. . . . Girl Germs is a poster project for the Coalition for Positive Sexuality (CPS). The text is adapted from the CPS booklet Just Say Yes. Girl Germs concept and photography: Jeanette May (c) 1998. Acquisition Number: 1998-119 Copyright Status: Under copyright; used by CSPG for educational and research purposes only. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners.",http://collection-politicalgraphics.org/mxgis/?kv=6152&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6299&style=thumbnail,
711,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Racism&page=1&kv=26289&record=35&module=objects,Health Care,"ID Number: 1211 Maker: Mariona Barkus Technique: offset Date Made: 1986 Place Made: United States: California Los Angeles Measurements: 43.2 cm x 28 cm; 17 in x 11 in Main Subject: Nicaragua (Latin America: Caribbean and Central America) Materials: paper (fiber product) Digitized: Y Full Text: Contra Aid Light At Tunnel's End Washington D. C. - Referring to $100 million in arms aid approved by the House Adolfo Calero a leader of Nicaraguan Contras said ""It will be like the light at the end of the tunnel"" borrowing a Vietnam era phrase. Meanwhile the Reagan administration ignored a ruling of the World Court that U.S. support for the rebels fighting to overthrow the government of Nicaragua violates both ""customary international law"" and a 1956 Nicaragua-U.S. friendship treaty and is in effect illegal. Illustrated History--1986 Њ© 1986 Mariona Barkus Acquisition Number: 1993-111 Copyright Status: Under copyright; used by CSPG with permission.",http://collection-politicalgraphics.org/mxgis/?kv=19805&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=19805&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=19806&style=thumbnail,
392,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Malcolm+X&page=1&kv=24182&record=1&module=objects,Health Is A Right Not A Privilege!,"ID Number: 28048 Maker: Carlos Callejo; San Francisco Mime Troupe Technique: silkscreen Date Made: 1977 Place Made: United States: California Los Angeles Measurements: overall: 25 1/2 in x 20 1/2 in; 64.77 cm x 52.07 cm Main Subject: Chicano/Latino; Immigration Materials: paper (fiber product) Digitized: Y Full Text: San Francisco Mime Troupe presents ""Hotel Universe"" Beneficio para: Coaliciн_n Pro Leyes y Prнзcticas Justas de Immigraciн_n Nov. 6 1977 7:00P.M. Salazar Park (Whittier & Ditman) donation $3.00 for more information call 225-1561 Acquisition Number: 2008-102 Copyright Status: Public domain.",http://collection-politicalgraphics.org/mxgis/?kv=19055&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=19055&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=19056&style=thumbnail,
